PC1,PC2,PC3,PC4,PC5,cluster,nmkab,nmkec
-4.3920568983097805,-4.498326846782284,-3.1136239730092394,-7.4074011426269655,6.5313725974527594,1,KEPULAUAN SELAYAR,PASIMARANNU
-3.807523091883231,-4.781470822360619,-4.323976331044523,-2.9740877256973266,5.2654875315707566,1,KEPULAUAN SELAYAR,PASILAMBENA
-4.287019052527867,-3.356579172405363,-1.631861571880592,-4.545367194903567,3.085485110666424,1,KEPULAUAN SELAYAR,PASIMASSUNGGU
-1.3563940073307401,-5.254031338088619,-4.051163913485373,-2.5819036545872005,3.75628588425346,1,KEPULAUAN SELAYAR,TAKABONERATE
-3.8249035428556537,-2.7230383646155136,-1.8449861038088258,-3.7162689709176067,2.2907312174049723,1,KEPULAUAN SELAYAR,PASIMASSUNGGU TIMUR
-2.2852298989511715,-2.8190070392710265,-3.5997977908433296,-4.28163103816258,2.2793071887721954,1,KEPULAUAN SELAYAR,BONTOSIKUYU
-1.665823247078324,-2.6455821796714547,-2.338666384835418,-3.8589121894304714,2.4095248657297117,1,KEPULAUAN SELAYAR,BONTOHARU
1.5036098250906487,-3.748240683198017,0.09006854032119609,-4.312863879410147,3.6254732344322163,1,KEPULAUAN SELAYAR,BENTENG
-2.074672115694455,-2.0258430369672826,-4.15695878048795,-2.254725737249369,3.844322285197842,1,KEPULAUAN SELAYAR,BONTOMANAI
-1.1852394836711,-2.7611331177623333,-3.9755433884336826,-0.9784730845761831,4.350304945503341,1,KEPULAUAN SELAYAR,BONTOMATENE
-2.223354062663038,-2.7551483316080208,-4.513257275437881,-1.5765276627652338,3.0462267148800413,1,KEPULAUAN SELAYAR,BUKI
4.587772929211971,0.9775550578706524,-0.9132013785933205,-1.375760510069773,0.9098764517107181,4,BULUKUMBA,GANTARANG
4.742789387504515,-0.875412774081862,1.1667495148572067,-0.43191022026142856,2.4332306796353516,3,BULUKUMBA,UJUNG BULU
1.7809294315708057,1.0996003199399953,-1.9662446313194497,-1.629113371925338,-1.7663675318009286,4,BULUKUMBA,UJUNG LOE
1.2817380792094137,-0.5854782328410865,-1.4756533150251923,-1.111979528461717,2.3690239621340883,4,BULUKUMBA,BONTO BAHARI
0.951322275183323,-0.1372576560853239,-2.314845227047307,-0.13129525476908174,1.6150363256985034,4,BULUKUMBA,BONTOTIRO
1.6767218949058305,0.4026046602530926,-1.9992265250436474,-1.713054815923368,0.00461419385123982,4,BULUKUMBA,HERO LANGE-LANGE
0.0471769117197914,0.769142287004804,-1.7137804265870653,-0.9620563527974748,0.24545340664807375,4,BULUKUMBA,KAJANG
1.2805091982283965,0.6363580986822429,-1.6797830937925424,-0.6846105318912122,-0.3363527441360821,4,BULUKUMBA,BULUKUMPA
2.5681531174416805,0.48814530472160167,-2.2512284339211135,-0.9052467983552543,-0.9304228146535839,4,BULUKUMBA,RILAU ALE
-1.301860690409248,0.1643274403361784,-0.4625062975535699,-0.2952612938009525,1.524249829668841,5,BULUKUMBA,KINDANG
1.9210389992530819,-0.5171977739007216,-1.8543945944043807,-0.5205118543409145,-0.10848843962886753,4,BANTAENG,BISSAPPU
-3.9040208905782356,0.49520753670164597,0.8176485188862661,-1.2259824413121145,-0.6339645227338668,5,BANTAENG,ULUERE
-1.4154160997156229,-0.10397995648516804,-1.8317646500306026,1.020378472156048,0.5005674842508915,5,BANTAENG,SINOA
2.2475988211968163,0.024433539696908396,0.21568799745916634,-0.2539485577472188,1.8120565206387327,4,BANTAENG,BANTAENG
-0.6418147752981974,0.37482075275685445,-0.47623374249329814,-0.6219510980294503,-0.10949106214244585,2,BANTAENG,EREMERASA
-1.3566666947251549,0.18257861188454033,1.2695609246775152,-1.0845973340685713,1.329801264106802,2,BANTAENG,TOMPOBULU
2.731101656407575,-0.83213669416625,-2.1170161294367995,-0.8093316702961914,-0.19069615280401792,4,BANTAENG,PA'JUKUKANG
1.6280660194494716,-0.9591429877116668,-1.5041753874342465,-0.2504790468450932,2.250688905646056,4,BANTAENG,GANTARANGKEKE
0.8744491156635924,0.3324902160426482,-1.4837202566800012,-0.6613337342628798,-0.0105746073220961,4,JENEPONTO,BANGKALA
-0.3560136095272728,-0.07298757696274061,-1.227432203627162,1.5996337924235804,0.6344909726621181,4,JENEPONTO,BANGKALA BARAT
1.9252945029548727,-1.4071040451726606,-1.704095843717482,0.2336738530526509,1.88298565200008,4,JENEPONTO,TAMALATEA
1.023688833027458,0.13625894838112748,-2.1346183162969243,-0.7214908380772549,-1.2306635664706624,4,JENEPONTO,BONTORAMBA
4.265631932984956,-0.6353170321298479,-0.6070689141907896,-3.4343121646316823,1.2725679627579212,4,JENEPONTO,BINAMU
2.0519719190676895,-0.018349558259440055,-3.1234493337928697,0.5962775525800852,-0.14466783277883133,4,JENEPONTO,TURATEA
1.8264488573515267,-0.8625439301655335,-3.074054310910533,1.3897560457955276,1.4065612923752333,4,JENEPONTO,BATANG
2.315060546308204,-1.1334244682677266,-4.0598466127853206,-0.8310803530506268,0.5156052031976877,4,JENEPONTO,ARUNGKEKE
1.4714046606344604,-0.5784051151507316,-3.3411934580994913,1.0774747404673715,0.6678356783643733,4,JENEPONTO,TAROWANG
1.3979676307023137,0.16439948997482465,-2.1064024721633037,1.7193297085350618,0.5155596740981437,4,JENEPONTO,KELARA
-1.0158374233647944,0.3469957177917155,-0.9391075823136977,-0.3397493682017161,-1.3101798341828925,2,JENEPONTO,RUMBIA
2.2186470546071364,-0.01570038132663835,-2.2329696488851503,1.5953081924296062,0.390734777757001,4,TAKALAR,MANGARA BOMBANG
-1.5714813022795633,-1.451362689317015,0.408762694356153,-0.21704574791665623,0.4138383611366879,5,TAKALAR,MAPPAKASUNGGU
2.230701398709355,-0.6218244034982937,-1.3212441897043072,2.254164518845176,-0.3432781677832687,4,TAKALAR,SANROBONE
2.7983135669722428,1.1616565027394639,-1.7098948562954583,1.2581121201876513,-2.4058554187453924,4,TAKALAR,POLOMBANGKENG SELATAN
3.088479081774203,0.4980895413618605,1.8807767973656893,0.5126720708081317,0.9440004220365422,3,TAKALAR,PATTALLASSANG
1.2876882058849615,0.9382362213064382,-0.9005259513926864,0.6843459120408333,-1.9680329397933607,4,TAKALAR,POLOMBANGKENG UTARA
2.9790915612548883,-0.005174499572924585,-1.4004686026562334,2.2574354763011732,-1.2207094170557538,4,TAKALAR,GALESONG SELATAN
3.5158838686704272,-0.10999699155515354,-1.4351018626046126,2.0761913542358332,-1.331117574748929,4,TAKALAR,GALESONG
3.7238335607774617,0.1995586242247022,-0.9843896896279585,2.5707024205411773,0.3733844542164496,4,TAKALAR,GALESONG UTARA
3.5244423230123485,0.2369141351604064,-2.0226527024438403,1.8980297854817558,-1.7280960585341205,4,GOWA,BONTONOMPO
2.6635659579635025,-0.0797590560582633,-1.7280868410260715,2.9882516578700935,0.21032092924082577,4,GOWA,BONTONOMPO SELATAN
4.694762217816181,0.39373251239980195,-0.5911881565806119,1.2637314825889217,-1.2270919345765654,4,GOWA,BAJENG
3.4567010882563882,-0.046257188961658466,-1.3419418970262724,3.309375909836507,0.5350342759203398,4,GOWA,BAJENG BARAT
5.546757547338213,1.1618080286007935,-0.36413645493160796,0.6345015353652144,-2.738481480369936,4,GOWA,PALLANGGA
3.7814395498951643,0.6095939717121703,-0.7806012608909721,2.877266237291368,0.03850623389739815,4,GOWA,BAROMBONG
5.7072985295598775,0.5732833377730701,2.2047911850950315,0.1798712910816605,-0.6710335261588822,3,GOWA,SOMBA OPU
1.8415423589284758,1.0268600715688754,-0.1427010301009379,0.493978995545655,-1.4198690378729732,4,GOWA,BONTOMARANNU
1.9279810501880996,0.9650695916930627,-0.12802206613286068,0.6780958028879079,-0.17072878054170848,4,GOWA,PATTALLASSANG
-1.979945023113373,0.6102410095846384,1.1769967977796416,-1.519254654857169,-1.9730023278844104,2,GOWA,PARANGLOE
-2.286302451465381,0.6722071057106422,0.3666559337626902,0.4659252289808364,0.2372860487914234,5,GOWA,MANUJU
-2.1044755576151,0.7199093758222997,2.504695500109752,-1.6195082723905971,1.0262404574215485,2,GOWA,TINGGIMONCONG
-3.3054414020816654,0.32128712033796414,0.7293103530449583,-0.460048638281486,0.6180049209508974,5,GOWA,TOMBOLO PAO
-2.4622125304261826,0.7017984651991985,1.1727908395786377,-1.9272270060885,-0.12445463341999548,2,GOWA,PARIGI
-2.8577527885328666,0.291720312694111,0.9871637710773937,-2.0116063301602365,-0.6700138947562898,2,GOWA,BUNGAYA
-3.0497095965531043,0.22867273690137047,0.17875383025311375,-1.2956497002027931,-0.4462957459343418,2,GOWA,BONTOLEMPANGAN
-2.619292591669006,0.2501635057148925,0.35241113441380506,-0.7921085845473453,1.104494773881987,5,GOWA,TOMPOBULU
-1.3268340622994,0.14690841009297181,-0.9329667920057515,-0.13442684539542812,0.41986301315715846,2,GOWA,BIRINGBULU
-3.3928750108700294,0.8576594966166768,0.2905307743514767,-0.9831769811009514,0.3934128611826226,5,SINJAI,SINJAI BARAT
-3.5354914393137453,0.2043765429152399,-0.2679756529965861,0.24355099242760986,1.1130412454986967,5,SINJAI,SINJAI BORONG
0.16990551726478775,0.7089773785416601,-0.44937633857816695,-0.8831551500034821,1.2250435162654774,4,SINJAI,SINJAI SELATAN
-1.1444372084186776,0.5238615530674486,0.3472498127724332,-0.9335903467618542,0.7803293232362087,2,SINJAI,TELLU LIMPOE
0.15842254264350494,1.0408396623151692,-1.502634786328537,-1.6506396056985682,-1.137795875984272,2,SINJAI,SINJAI TIMUR
-2.242722512974164,0.37725393876278585,-0.9292787341075234,-0.5380172281707908,1.1220382655159802,5,SINJAI,SINJAI TENGAH
3.2038020247641703,0.2460704075209886,2.9081455756040975,-2.529226956359725,1.4604563813115568,3,SINJAI,SINJAI UTARA
-0.7867726650481532,0.02966761484000106,-2.1399521064461564,0.8230565028924584,1.812084964511893,4,SINJAI,BULUPODDO
-1.117606135850418,-15.759303331811346,0.2159933839006885,3.087161374995167,-4.464387864365817,1,SINJAI,PULAU SEMBILAN
4.38238863988983,-0.9564386152587426,2.5865826666608287,0.6673018480582253,-0.310917341108839,3,MAROS,MANDAI
2.7334619391960757,0.6479233130580663,1.1083366515229114,-0.258975146729587,-0.7240938418974814,4,MAROS,MONCONGLOE
2.147678995722558,0.3315254131878741,0.11086240908849397,0.8401970702899347,-2.778909231490235,4,MAROS,MAROS BARU
2.1443976791100683,0.47061251556200306,0.74578844339871,-0.3532782888851188,-1.052583867496349,4,MAROS,MARUSU
5.644659931007796,0.4164062857469802,2.0657980641751927,-0.22357521803965758,-1.0039318553641663,3,MAROS,TURIKALE
3.3531638944164808,0.398321570848855,0.4165622624332704,-0.09473193379685121,-2.1287663861684725,4,MAROS,LAU
0.7506501322471103,0.7554923723370269,0.8023630283451685,-0.09307707939571588,-2.090594387119978,2,MAROS,BONTOA
0.26574648785126376,1.5466259733281156,0.8197705684205433,-2.8820224653292947,-3.5491164999922695,2,MAROS,BANTIMURUNG
-0.7452498028293074,1.541456166144024,1.33045508323793,-0.8802199200968498,-1.0803536833378544,2,MAROS,SIMBANG
1.616614356831181,0.9231141246892027,-0.04582321780251417,0.9680617785649788,0.13126784487579526,4,MAROS,TANRALILI
-4.38365174499413,0.8227019351530366,0.23585036471001866,-0.474437978683035,-0.5241253910477305,5,MAROS,TOMPU BULU
-2.6120275318468185,1.022574330734906,1.0519064800573128,-1.3599334036800586,0.1943771363585782,2,MAROS,CAMBA
-1.7391101491001997,1.3701121670988223,0.7957209047082737,-2.1604910305114937,-1.8472953360981057,2,MAROS,CENRANA
-2.9158234490905355,0.7261763826572635,-0.302710165699827,-0.9838953884424727,-1.0751365922032128,2,MAROS,MALLAWA
-2.9256678300851346,-4.52346668214232,-3.1495799469301637,-4.072949411147461,4.0704673483863,1,PANGKAJENE DAN KEPULAUAN,LIUKANG TANGAYA
-3.1745060299852663,-3.0318990565157216,-1.1142742640707177,-2.3746487758886103,2.6498136881882335,1,PANGKAJENE DAN KEPULAUAN,LIUKANG KALMAS
0.16046135874119138,-18.59349242081538,-1.7511373356725326,2.2914549098478894,-3.3189822352633116,1,PANGKAJENE DAN KEPULAUAN,LIUKANG TUPABBIRING
-1.2729215005648917,-17.30743204906533,1.4936511271580233,0.04894199698587834,-6.366020985700666,1,PANGKAJENE DAN KEPULAUAN,LIUKANG TUPABBIRING UTARA
4.124111796417357,1.1526266666727176,1.8475550813136172,-0.45992407351431364,-1.2437362551691433,3,PANGKAJENE DAN KEPULAUAN,PANGKAJENE
0.2007958540144729,1.1752314518084679,1.6261494488196075,-1.7836555521562623,-1.8348521422728623,2,PANGKAJENE DAN KEPULAUAN,MINASATENE
-2.748961154929955,0.7075376657402248,2.2458408771121174,-2.4346998323484073,-1.0033116079538418,2,PANGKAJENE DAN KEPULAUAN,BALOCCI
-3.980665074959324,0.5325649664255686,1.051717522226099,-0.49375442740399456,0.3159129031949779,5,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA
1.3974609608187658,1.1859873870851148,1.8077616094622324,-0.8870550924694843,-0.3814627894851389,2,PANGKAJENE DAN KEPULAUAN,BUNGORO
2.7231842510384703,1.1856700067099102,-0.3080116200243929,1.0174324096614407,-0.10268279971666168,4,PANGKAJENE DAN KEPULAUAN,LABAKKANG
1.7605538820064974,0.75364463278005,-0.8184076231218377,0.13880345643638256,-1.304235317818151,4,PANGKAJENE DAN KEPULAUAN,MA'RANG
0.6602563029390659,0.5672639647712931,-0.31708280786017423,-0.3081300830330561,-0.6716557840791932,4,PANGKAJENE DAN KEPULAUAN,SEGERI
0.40878531888176395,0.35358603885044854,0.40729186028630565,0.14790925816868553,1.0160046110391654,4,PANGKAJENE DAN KEPULAUAN,MANDALLE
-1.7011415594554153,0.9671382428936853,0.9092709050391031,-1.1071127003475876,-1.0444431258899876,2,BARRU,TANETE RIAJA
-4.2995107059749245,0.7175755224910834,0.6285228335614544,-0.5983948903304801,-0.42750988638774445,5,BARRU,PUJANANTING
1.0298443556814336,1.0580235044462667,0.2663524174318519,-0.40141434943559,0.42041353735370085,4,BARRU,TANETE RILAU
0.2593060989241235,0.8374511663867944,2.7531968785571816,-2.2148099741116383,0.513143729038129,2,BARRU,BARRU
-0.6710672190099896,0.6029927860216336,1.1188821395052582,-2.0396683283062553,-0.9171313381174337,2,BARRU,SOPPENG RIAJA
-1.0960432560712454,1.2421598618525254,0.7925677448807557,-1.6212474530295489,-1.074669894698114,2,BARRU,BALUSU
-2.1609425900872847,0.26249873749603825,1.3087834904041704,-1.6105917144677353,-0.0491450027245144,2,BARRU,MALLUSETASI
-3.6791823850643395,0.4186543060807528,0.21222373191142863,-1.0178140677546923,-1.0537221535062686,5,BONE,BONTOCANI
1.9708281960002934,1.3194239792880662,-1.2513604829451244,-0.8691563669910901,-1.2955967516462656,4,BONE,KAHU
1.0363455365086967,0.6137430453138405,-1.946994447496956,-0.6263519523111816,0.25816502821692044,4,BONE,KAJUARA
-0.287712686449641,0.10047476122130557,-2.910897736725788,0.4463040929246307,0.8463274208381201,4,BONE,SALOMEKKO
-0.9486019541141099,0.7055837590835249,-2.099110814679077,-0.9075526642250105,-1.7435131802093005,2,BONE,TONRA
-1.788898459880904,0.21352182891766222,-1.610797180038668,0.15747822697723143,0.8695925723589403,5,BONE,PATIMPENG
-0.1576434692391161,1.8264239744122228,-2.0661312440395876,0.14564045931173222,-0.8072168077988171,4,BONE,LIBURENG
0.032026960606959635,1.2328110006361839,-1.2603462782175223,-0.8741601468155186,-2.3424931398987843,2,BONE,MARE
1.776771855861996,1.509722779252984,-2.322664902280321,-0.8057572233727293,-3.511487508141536,4,BONE,SIBULUE
1.6600305268424727,1.3875839491157764,-2.6095930980718407,1.3168356650837598,-1.5482216800067754,4,BONE,CINA
0.4851789376728345,1.408297375159767,-2.5212617870591787,0.3551434627365417,-0.8874121902507417,4,BONE,BAREBBO
-2.6488058808613593,0.027893632609791063,-0.4580334544755318,0.3278949862234973,0.6890811107660821,5,BONE,PONRE
-0.5272950165546566,0.08301794298486853,-1.6240611186962484,1.0639589883227756,1.498190416039072,4,BONE,LAPPARIAJA
-0.07772893352118161,0.5660113521466686,-1.4059652152074311,-0.36965427380106003,0.3722452218676576,4,BONE,LAMURU
-3.113577316815885,0.3254383834862945,-1.1370886541293204,-0.6057321379085758,-1.3678025821255781,5,BONE,TELLU LIMPOE
-0.26475717532061044,0.0990865895605586,-1.3533620816940164,-0.5031756780735298,-0.7338550250997037,4,BONE,BENGO
-0.13938769753131883,0.3248774874269025,-2.8593245918695795,0.062123712811386976,-0.6933786693728068,4,BONE,ULAWENG
-0.14092223829182213,0.5387289705714388,-3.2594928850521065,1.2220368658558471,0.3884909449338996,4,BONE,PALAKKA
0.8547583379086587,0.31938601209608436,-2.6743328815674463,-0.9151159971123696,-1.974048802041567,4,BONE,AWANGPONE
1.2376464622294725,0.4226581200682647,-2.7775856084592765,-0.5355112789987845,0.05782466518925147,4,BONE,TELLU SIATTINGE
-0.5860778721821909,-0.07541754581320512,-3.639750527031071,1.4041716042487746,0.9728166635337269,4,BONE,AMALI
1.194637944114376,0.18692848820873004,-3.5973988232133727,1.0012413303183014,-0.13030246950502167,4,BONE,AJANGALE
1.4046713333767118,0.32264578534155725,-3.2319703419462673,0.40518253308225183,-0.20197404062426078,4,BONE,DUA BOCCOE
-1.7433413248130252,1.3630029505229162,-1.2240675753382326,-2.159078586617388,-3.0784272591636106,2,BONE,CENRANA
4.209857877188915,-0.0737152891250416,-0.2561496785457008,-0.6820083358156397,0.1324538727765225,4,BONE,TANETE RIATTANG BARAT
5.169598686272207,0.10467648515888482,0.32970812535604666,-0.20090186017959602,1.397473400768092,3,BONE,TANETE RIATTANG
3.408580599973921,-0.3025918860053432,-0.41039583456557094,-0.9619566626018609,0.7122538915215492,4,BONE,TANETE RIATTANG TIMUR
1.2365140399580683,0.8515700805447568,-1.3752168015612238,-0.9606330061315266,-2.004233637763869,4,SOPPENG,MARIO RIWAWO
1.0244606762355482,0.5839195675026977,3.1764600534569403,-3.0254547961266844,-0.08387921535260559,2,SOPPENG,LALABATA
2.5454468089320126,0.11763731095213342,-1.5235347474924958,0.6951266933352177,-1.181373925056492,4,SOPPENG,LILI RIAJA
2.5485817219236213,-0.33547388934290323,-2.122834871025167,1.451863658142117,1.0084147914421207,4,SOPPENG,GANRA
0.42941624458421,-0.2797780224186859,-2.3260980456465608,0.5854470406896644,-0.054349977578528275,4,SOPPENG,CITTA
2.9404859015354807,0.021675008352122084,-2.0038466974408697,-0.49277429746171453,-0.566904114125974,4,SOPPENG,LILI RILAU
0.2153675101982108,0.6591642815494317,-1.1878277740275085,-1.7531118876406795,-1.883540052517614,2,SOPPENG,DONRI DONRI
-0.18507689273313857,0.41977088197254087,-1.4194590389922035,-2.199461575710808,-1.7107892527291204,2,SOPPENG,MARIO RIAWA
3.0727931235279358,-0.34638875666945995,-3.0266542934495693,-0.36993557545856953,0.4928165824477112,4,WAJO,SABBANG PARU
5.7892926645968945,-0.8027707388222519,-0.4331080304201104,-1.9619987880364635,0.6527934197468522,3,WAJO,TEMPE
2.8170341231870584,0.26861272585581725,-2.7488481770885005,-1.0213637128450923,-1.4244725542227088,4,WAJO,PAMMANA
1.4352210719022451,-0.020729417748837832,-3.2020741625044042,-1.3938344497104518,-0.9794466905142896,4,WAJO,BOLA
0.8298051251882455,-0.18361487126235235,-1.3540829908102754,-1.3777862892552162,-0.7059711722061514,4,WAJO,TAKKALALLA
1.1224560854656525,0.5592442863693425,-1.8519936192825075,-1.2012418680395722,-2.0795848748009793,4,WAJO,SAJOANGING
1.031640973064786,-0.3003369643104861,-2.239802451130807,-0.5902262659660406,-0.8724502865202658,4,WAJO,PENRANG
